cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
27924,D013755,Tetradecanoylphorbol Acetate,EP300,2033,Oryctolagus cuniculus,9986,[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in decreased expression of EP300 mRNA,25613284
29131,C074702,chromium hexavalent ion,EP300,2033,Mus musculus,10090,chromium hexavalent ion inhibits the reaction [Zinc promotes the reaction [MTF1 protein binds to EP300 protein]],18605988
29131,C074702,chromium hexavalent ion,EP300,2033,Mus musculus,10090,EP300 protein inhibits the reaction [chromium hexavalent ion inhibits the reaction [Zinc results in increased expression of MT1 mRNA]]|chromium hexavalent ion inhibits the reaction [MTF1 protein binds to EP300 protein],21467744
29327,D013311,Streptozocin,EP300,2033,Rattus norvegicus,10116,3-aminobenzamide inhibits the reaction [Streptozocin results in increased expression of EP300 mRNA]|Curcumin inhibits the reaction [Streptozocin results in increased expression of EP300 mRNA]|Streptozocin results in increased expression of EP300 mRNA,22228707
31401,D014580,Ursodeoxycholic Acid,EP300,2033,Homo sapiens,9606,[Ursodeoxycholic Acid co-treated with Dexamethasone] promotes the reaction [EP300 protein binds to NR3C1 protein binds to HNF1A protein binds to SLC4A2 promoter alternative form]|[Ursodeoxycholic Acid co-treated with Dexamethasone] promotes the reaction [EP300 protein binds to SLC4A2 promoter alternative form]|Ursodeoxycholic Acid promotes the reaction [EP300 protein binds to SLC4A2 promoter]|[Ursodeoxycholic Acid co-treated with Dexamethasone] promotes the reaction [HNF1B protein binds to NR3C1 protein binds to EP300 protein binds to SLC4A2 promoter alternative form]|[Ursodeoxycholic Acid co-treated with Dexamethasone] promotes the reaction [EP300 protein binds to SLC4A2 promoter],18188457
31703,D004317,Doxorubicin,EP300,2033,Homo sapiens,9606,Doxorubicin results in decreased expression of EP300 mRNA,10344722
31703,D004317,Doxorubicin,EP300,2033,Homo sapiens,9606,Doxorubicin results in decreased expression of EP300 protein,10344722|17498666
31703,D004317,Doxorubicin,EP300,2033,Homo sapiens,9606,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Doxorubicin]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Doxorubicin]|[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein]|[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein]|[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Doxorubicin|[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein]|[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein]|[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Doxorubicin,19047049
31703,D004317,Doxorubicin,EP300,2033,Mus musculus,10090,"Resveratrol inhibits the reaction [Doxorubicin results in increased expression of EP300 protein]|sirtinol inhibits the reaction [Resveratrol inhibits the reaction [Doxorubicin results in increased expression of EP300 protein]]|Doxorubicin results in increased expression of EP300 protein|6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol inhibits the reaction [Doxorubicin results in increased expression of EP300 protein]]",25665036
31703,D004317,Doxorubicin,EP300,2033,Mus musculus,10090,Doxorubicin results in decreased expression of EP300 protein|EP300 protein results in decreased susceptibility to Doxorubicin,14975762
31703,D004317,Doxorubicin,EP300,2033,Rattus norvegicus,10116,benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Doxorubicin results in increased degradation of EP300 protein]|4-(4-fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole inhibits the reaction [Doxorubicin results in decreased expression of EP300 protein]|Doxorubicin results in increased phosphorylation of and results in increased degradation of EP300 protein|[1-(5-Isoquinolinesulfonyl)-2-Methylpiperazine co-treated with Doxorubicin] results in increased expression of EP300 protein|4-(4-fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole inhibits the reaction [Doxorubicin results in increased degradation of EP300 protein]|SB 203580 inhibits the reaction [Doxorubicin results in decreased expression of EP300 protein],15767673
31703,D004317,Doxorubicin,EP300,2033,Rattus norvegicus,10116,Doxorubicin results in decreased expression of EP300 mRNA,28865727
31703,D004317,Doxorubicin,EP300,2033,Rattus norvegicus,10116,Doxorubicin results in decreased expression of EP300 protein,11073966|15767673
31703,D004317,Doxorubicin,EP300,2033,Rattus norvegicus,10116,Doxorubicin results in increased degradation of EP300 protein|EP300 inhibits the reaction [Doxorubicin results in decreased expression of MEF2C mRNA],11073966
32014,D015124,8-Bromo Cyclic Adenosine Monophosphate,EP300,2033,Homo sapiens,9606,8-Bromo Cyclic Adenosine Monophosphate results in decreased expression of EP300 mRNA,22079614
32798,D002990,Clobetasol,EP300,2033,Mus musculus,10090,Clobetasol results in decreased expression of EP300 mRNA,27462272
33184,D001397,Azoxymethane,EP300,2033,Mus musculus,10090,[titanium dioxide co-treated with Azoxymethane co-treated with Dextran Sulfate] results in decreased expression of EP300 mRNA,29950665
36462,D005047,Etoposide,EP300,2033,Homo sapiens,9606,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein]|[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Etoposide|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Etoposide]|[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Etoposide|[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Etoposide]|[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein]|[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],19047049
37036,C410127,PCB 180,EP300,2033,Homo sapiens,9606,PCB 180 affects the expression of EP300 mRNA,21703328
39929,C014211,"2,3,7,8-tetrachlorodibenzofuran",EP300,2033,Homo sapiens,9606,"2,3,7,8-tetrachlorodibenzofuran promotes the reaction [EP300 protein binds to CYP1B1 promoter]|2,3,7,8-tetrachlorodibenzofuran promotes the reaction [EP300 protein binds to CYP1A1 promoter]",21703235
40024,C007262,deoxynivalenol,EP300,2033,Homo sapiens,9606,deoxynivalenol results in increased expression of EP300 protein|EP300 protein affects the reaction [deoxynivalenol results in increased expression of ATF3 protein alternative form],30286430
40585,C017180,decamethrin,EP300,2033,Rattus norvegicus,10116,[Allethrins co-treated with cyhalothrin co-treated with cypermethrin co-treated with decamethrin co-treated with fenvalerate] affects the expression of EP300 mRNA,33051911
40585,C017180,decamethrin,EP300,2033,Rattus norvegicus,10116,[cypermethrin co-treated with decamethrin co-treated with fenvalerate co-treated with cyhalothrin co-treated with Allethrins] results in decreased expression of EP300 mRNA,33396045
42128,C038890,"2,3,4,7,8-pentachlorodibenzofuran",EP300,2033,Homo sapiens,9606,"2,3,4,7,8-pentachlorodibenzofuran promotes the reaction [EP300 protein binds to CYP1B1 promoter]|2,3,4,7,8-pentachlorodibenzofuran promotes the reaction [EP300 protein binds to CYP1A1 promoter]",21703235
55245,D015735,Mifepristone,EP300,2033,Rattus norvegicus,10116,Mifepristone inhibits the reaction [Dexamethasone results in increased expression of EP300 mRNA],32494933
60700,D019772,Topotecan,EP300,2033,Rattus norvegicus,10116,[Oxaliplatin co-treated with Topotecan] results in decreased expression of EP300 mRNA|Topotecan results in decreased expression of EP300 mRNA,25729387
60838,D000077146,Irinotecan,EP300,2033,Homo sapiens,9606,Irinotecan results in decreased expression of EP300 mRNA|Irinotecan metabolite results in decreased expression of EP300 mRNA,15956246
73665,C045362,prochloraz,EP300,2033,Rattus norvegicus,10116,[cyproconazole co-treated with epoxiconazole co-treated with prochloraz] results in increased expression of EP300 mRNA,29038839
73864,C583074,"4,4'-hexafluorisopropylidene diphenol",EP300,2033,Homo sapiens,9606,"[4,4'-hexafluorisopropylidene diphenol binds to and affects the folding of AR protein] affects the reaction [AR protein modified form binds to EP300 protein modified form]",28751236
77999,D000077154,Rosiglitazone,EP300,2033,NULL,NULL,[Rosiglitazone binds to PPARG protein] which affects the localization of EP300 protein,10871190
86132,C093628,cyproconazole,EP300,2033,Rattus norvegicus,10116,[cyproconazole co-treated with epoxiconazole co-treated with prochloraz] results in increased expression of EP300 mRNA,29038839
107901,C109476,epoxiconazole,EP300,2033,Rattus norvegicus,10116,[cyproconazole co-treated with epoxiconazole co-treated with prochloraz] results in increased expression of EP300 mRNA,29038839
107935,C107676,deguelin,EP300,2033,Homo sapiens,9606,deguelin results in decreased expression of EP300 mRNA,33512557
114835,C002979,selenomethylselenocysteine,EP300,2033,Homo sapiens,9606,selenomethylselenocysteine metabolite promotes the reaction [EP300 protein binds to BMF promoter],25321483
160355,D000077546,Roscovitine,EP300,2033,NULL,NULL,Roscovitine results in decreased activity of EP300 protein,21857970
160511,C496492,abrine,EP300,2033,Homo sapiens,9606,abrine results in increased expression of EP300 mRNA,31054353
176155,C093642,SB 203580,EP300,2033,Rattus norvegicus,10116,SB 203580 inhibits the reaction [Doxorubicin results in decreased expression of EP300 protein]|SB 203580 inhibits the reaction [MAP2K6 protein results in decreased expression of EP300 protein],15767673
185617,C484876,scutellarin,EP300,2033,Homo sapiens,9606,scutellarin inhibits the reaction [[cobaltous chloride co-treated with Glucose] promotes the reaction [HIF1A protein binds to EP300 protein]],25192544
245005,D000157,Aconitine,EP300,2033,Homo sapiens,9606,crenigacestat affects the reaction [Aconitine affects the expression of EP300 protein]|Aconitine affects the expression of EP300 protein,32234357
261000,D015741,Metribolone,EP300,2033,Homo sapiens,9606,[Metribolone binds to and affects the folding of AR protein] affects the reaction [AR protein modified form binds to EP300 protein modified form],28751236
409301,C004925,methylmercuric chloride,EP300,2033,Gadus morhua,8049,methylmercuric chloride results in increased expression of EP300 mRNA,23103053
441203,D002945,Cisplatin,EP300,2033,Homo sapiens,9606,[Cisplatin co-treated with jinfukang] results in decreased expression of EP300 mRNA,27392435
441203,D002945,Cisplatin,EP300,2033,Homo sapiens,9606,EP300 protein promotes the reaction [Cisplatin results in increased acetylation of APEX1 protein]|Cisplatin promotes the reaction [[APEX1 protein modified form promotes the reaction [YBX1 protein binds to EP300 protein]] which binds to ABCB1 promoter]|Cisplatin promotes the reaction [APEX1 protein modified form binds to [YBX1 protein binds to EP300 protein]],20856196
441203,D002945,Cisplatin,EP300,2033,Homo sapiens,9606,Cisplatin results in decreased expression of EP300 protein,17498666
441203,D002945,Cisplatin,EP300,2033,Mus musculus,10090,[PIWIL2 protein co-treated with Cisplatin] results in decreased expression of EP300 protein|Cisplatin results in increased expression of EP300 protein,21310163
442530,C025589,ochratoxin A,EP300,2033,Homo sapiens,9606,ochratoxin A results in decreased expression of EP300 mRNA,30763683
443495,C017947,sodium arsenite,EP300,2033,Homo sapiens,9606,sodium arsenite inhibits the reaction [EP300 protein binds to IVL promoter],20006635
443495,C017947,sodium arsenite,EP300,2033,Mus musculus,10090,sodium arsenite results in decreased expression of EP300 protein|sodium arsenite results in decreased expression of EP300 mRNA,30130555
444732,C012589,trichostatin A,EP300,2033,Homo sapiens,9606,EP300 promotes the reaction [Genistein promotes the reaction [trichostatin A results in increased expression of TP53 mRNA]]|trichostatin A promotes the reaction [Genistein results in increased expression of EP300 protein]|EP300 promotes the reaction [trichostatin A results in increased expression of TP53 protein]|EP300 promotes the reaction [Genistein promotes the reaction [trichostatin A results in increased expression of TP53 protein]],26768552
444732,C012589,trichostatin A,EP300,2033,Homo sapiens,9606,EP300 protein affects the reaction [[trichostatin A co-treated with Quercetin] results in increased expression of TNFRSF10B mRNA]|EP300 protein affects the reaction [trichostatin A results in increased activity of CASP10 protein]|EP300 protein affects the reaction [trichostatin A results in increased activity of CASP3 protein]|EP300 protein affects the reaction [Quercetin promotes the reaction [trichostatin A results in increased activity of CASP10 protein]]|[trichostatin A co-treated with Quercetin] results in increased expression of EP300 protein|EP300 protein affects the reaction [Quercetin promotes the reaction [trichostatin A results in increased activity of CASP3 protein]]|EP300 protein affects the reaction [[trichostatin A co-treated with Quercetin] results in increased expression of TNFRSF10B protein],30958996
444732,C012589,trichostatin A,EP300,2033,Homo sapiens,9606,trichostatin A affects the expression of EP300 mRNA,28542535
444732,C012589,trichostatin A,EP300,2033,Homo sapiens,9606,trichostatin A promotes the reaction [EP300 protein binds to TGFBR2 promoter]|trichostatin A affects the localization of EP300 protein,15647279
444732,C012589,trichostatin A,EP300,2033,Homo sapiens,9606,trichostatin A promotes the reaction [EP300 protein binds to APEX1 protein],20856196
444732,C012589,trichostatin A,EP300,2033,Homo sapiens,9606,trichostatin A promotes the reaction [[EP300 protein co-treated with EGR1 protein] results in increased expression of PTEN mRNA],17330857
444732,C012589,trichostatin A,EP300,2033,Rattus norvegicus,10116,EP300 protein results in increased susceptibility to trichostatin A,12477714
444732,C012589,trichostatin A,EP300,2033,NULL,NULL,trichostatin A results in increased acetylation of EP300 protein,23297412
444795,D014212,Tretinoin,EP300,2033,Homo sapiens,9606,[GABPA protein binds to EP300 protein] promotes the reaction [Tretinoin results in increased expression of ITGB2 mRNA]|EP300 protein promotes the reaction [Tretinoin results in increased expression of ITGB2 mRNA],16581781
444795,D014212,Tretinoin,EP300,2033,Homo sapiens,9606,Tretinoin results in increased expression of EP300 mRNA,28053092
444795,D014212,Tretinoin,EP300,2033,Mus musculus,10090,Tretinoin inhibits the reaction [EP300 protein binds to RETN promoter],15047602
445154,D000077185,Resveratrol,EP300,2033,Canis lupus familiaris,9615,[[Resveratrol promotes the reaction [SIRT1 protein binds to EP300 protein]] which results in decreased activity of EP300 protein] which results in decreased acetylation of RELA protein|[Resveratrol promotes the reaction [SIRT1 protein binds to EP300 protein]] inhibits the reaction [TNFSF11 protein results in increased acetylation of and results in increased activity of RELA protein]|Resveratrol promotes the reaction [[SIRT1 protein binds to EP300 protein] which binds to RUNX2 protein]|[Resveratrol promotes the reaction [SIRT1 protein binds to EP300 protein]] which results in decreased activity of EP300 protein|Resveratrol promotes the reaction [SIRT1 protein binds to EP300 protein],21239502
445154,D000077185,Resveratrol,EP300,2033,Homo sapiens,9606,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Resveratrol promotes the reaction [PTGS2 protein binds to EP300 protein]]|Resveratrol promotes the reaction [PTGS2 protein binds to EP300 protein],16928824
445154,D000077185,Resveratrol,EP300,2033,Homo sapiens,9606,EP300 protein inhibits the reaction [Resveratrol results in decreased expression of ZBTB7A mRNA]|Resveratrol inhibits the reaction [EP300 protein binds to ZBTB7A promoter],25875864
445154,D000077185,Resveratrol,EP300,2033,Homo sapiens,9606,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Doxorubicin]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 mRNA]|[Resveratrol results in increased activity of SIRT1 protein] promotes the reaction [SIRT1 protein binds to and results in decreased activity of EP300 protein]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Doxorubicin]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Etoposide]|[[Resveratrol results in increased activity of SIRT1 protein] promotes the reaction [SIRT1 protein binds to and results in decreased activity of EP300 protein]] which results in decreased acetylation of and results in decreased activity of RELA protein|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 protein]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 mRNA]|Resveratrol promotes the reaction [SIRT1 protein binds to and results in decreased activity of EP300 protein]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 protein]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 mRNA]|[[Resveratrol results in increased activity of SIRT1 protein] promotes the reaction [SIRT1 protein binds to and results in decreased activity of EP300 protein]] which results in decreased acetylation of and results in decreased activity of CTNNB1 protein|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Etoposide]|Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 mRNA],19047049
445154,D000077185,Resveratrol,EP300,2033,Homo sapiens,9606,Resveratrol inhibits the reaction [TGFB2 protein results in increased expression of EP300 protein]|Resveratrol results in decreased expression of EP300 protein|Resveratrol results in decreased expression of EP300 mRNA|Resveratrol inhibits the reaction [TGFB2 protein promotes the reaction [EP300 protein binds to COL1A2 promoter]],25707573
445154,D000077185,Resveratrol,EP300,2033,Homo sapiens,9606,Resveratrol inhibits the reaction [TNF protein promotes the reaction [EP300 protein binds to IL6 promoter]],24771768
445154,D000077185,Resveratrol,EP300,2033,Homo sapiens,9606,Resveratrol inhibits the reaction [TNF protein results in increased expression of EP300 mRNA]|Resveratrol inhibits the reaction [TNF protein results in increased expression of EP300 protein],33515544
445154,D000077185,Resveratrol,EP300,2033,Homo sapiens,9606,Resveratrol results in increased expression of EP300 mRNA,12002526|12569576
445154,D000077185,Resveratrol,EP300,2033,Mus musculus,10090,"Resveratrol inhibits the reaction [Doxorubicin results in increased expression of EP300 protein]|sirtinol inhibits the reaction [Resveratrol inhibits the reaction [Doxorubicin results in increased expression of EP300 protein]]|6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol inhibits the reaction [Doxorubicin results in increased expression of EP300 protein]]",25665036
445154,D000077185,Resveratrol,EP300,2033,Mus musculus,10090,Resveratrol affects the expression of EP300 protein,24254769
445154,D000077185,Resveratrol,EP300,2033,Mus musculus,10090,Resveratrol inhibits the reaction [DMD gene mutant form results in increased expression of EP300 protein]|Resveratrol inhibits the reaction [Phenylephrine promotes the reaction [EP300 protein binds to NPPA promoter]]|Resveratrol inhibits the reaction [Phenylephrine results in increased expression of EP300 protein]|benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Resveratrol results in decreased expression of EP300 protein]|SIRT1 mutant form inhibits the reaction [Resveratrol results in decreased expression of EP300 protein]|Resveratrol results in decreased expression of EP300 protein,23297412
445154,D000077185,Resveratrol,EP300,2033,Rattus norvegicus,10116,Resveratrol results in decreased expression of EP300 mRNA,25905778
446512,D019319,Okadaic Acid,EP300,2033,Homo sapiens,9606,Okadaic Acid results in decreased expression of EP300 mRNA,28939011
448537,D004054,Diethylstilbestrol,EP300,2033,Homo sapiens,9606,Diethylstilbestrol promotes the reaction [EP300 protein binds to EZH2 promoter]|KMT2D mutant form inhibits the reaction [Diethylstilbestrol promotes the reaction [EP300 protein binds to EZH2 promoter]],25088689
448537,D004054,Diethylstilbestrol,EP300,2033,Homo sapiens,9606,Diethylstilbestrol promotes the reaction [EP300 protein binds to HOTAIR promoter],24533973
448537,D004054,Diethylstilbestrol,EP300,2033,Mus musculus,10090,Diethylstilbestrol results in decreased expression of EP300 protein,15019724
451668,D000077209,Decitabine,EP300,2033,Homo sapiens,9606,Decitabine affects the methylation of EP300 promoter,17965222
451668,D000077209,Decitabine,EP300,2033,Homo sapiens,9606,Decitabine promotes the reaction [EP300 protein binds to TP53 protein],17977830
451668,D000077209,Decitabine,EP300,2033,Mus musculus,10090,Decitabine results in decreased expression of EP300 mRNA,27915011
454202,C057416,KT 5720,EP300,2033,Mus musculus,10090,KT 5720 inhibits the reaction [Cilostazol affects the expression of EP300 protein],24254769
462382,C072553,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,EP300,2033,Homo sapiens,9606,benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Curcumin affects the localization of EP300 protein]|benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Curcumin results in decreased expression of EP300 mRNA]|benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Curcumin results in decreased expression of EP300 protein],17927689
462382,C072553,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,EP300,2033,Rattus norvegicus,10116,benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Doxorubicin results in increased degradation of EP300 protein],15767673
462382,C072553,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,EP300,2033,Rattus norvegicus,10116,benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [SIRT6 protein results in decreased expression of EP300 protein],27094368
462382,C072553,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,EP300,2033,NULL,NULL,benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Resveratrol results in decreased expression of EP300 protein]|[benzyloxycarbonylleucyl-leucyl-leucine aldehyde co-treated with SIRT1 protein] results in increased ubiquitination of and results in decreased acetylation of EP300 protein|benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [SIRT1 protein results in decreased expression of EP300 protein],23297412
518605,D000077237,Arsenic Trioxide,EP300,2033,Homo sapiens,9606,Arsenic Trioxide promotes the reaction [EP300 protein binds to and results in increased acetylation of TP73 protein]|Arsenic Trioxide results in increased activity of EP300 protein,15031205
518605,D000077237,Arsenic Trioxide,EP300,2033,Homo sapiens,9606,Arsenic Trioxide results in increased expression of EP300 mRNA,20458559
969516,D003474,Curcumin,EP300,2033,Homo sapiens,9606,Curcumin results in decreased expression of EP300 mRNA|Curcumin results in decreased expression of EP300 protein|benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Curcumin affects the localization of EP300 protein]|benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Curcumin results in decreased expression of EP300 mRNA]|Curcumin affects the localization of EP300 protein|benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Curcumin results in decreased expression of EP300 protein],17927689
969516,D003474,Curcumin,EP300,2033,Homo sapiens,9606,Curcumin inhibits the reaction [Dihydrotestosterone promotes the reaction [EP300 protein binds to KLK3 enhancer]],22258452
969516,D003474,Curcumin,EP300,2033,Rattus norvegicus,10116,Curcumin results in decreased activity of EP300 protein|Curcumin inhibits the reaction [AGT protein modified form promotes the reaction [TP53 protein binds to EP300 protein]]|Curcumin inhibits the reaction [TP53 protein binds to EP300 protein],26612707
969516,D003474,Curcumin,EP300,2033,Rattus norvegicus,10116,Curcumin inhibits the reaction [Streptozocin results in increased expression of EP300 mRNA],22228707
2723949,D013853,Thioacetamide,EP300,2033,Rattus norvegicus,10116,Thioacetamide results in increased expression of EP300 mRNA,34492290
2733526,D013629,Tamoxifen,EP300,2033,Homo sapiens,9606,Tamoxifen inhibits the reaction [ESR1 protein binds to EP300 protein],23665804
2827646,C439060,sirtinol,EP300,2033,Mus musculus,10090,sirtinol inhibits the reaction [Cilostazol affects the expression of EP300 protein],24254769
2827646,C439060,sirtinol,EP300,2033,Mus musculus,10090,sirtinol inhibits the reaction [Resveratrol inhibits the reaction [Doxorubicin results in increased expression of EP300 protein]],25665036
2940609,C552530,"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane",EP300,2033,Homo sapiens,9606,"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane inhibits the reaction [EP300 protein binds to SP1 protein]|1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane inhibits the reaction [EP300 protein binds to BIRC5 promoter]",20660371
3034285,C087670,azoxystrobin,EP300,2033,Homo sapiens,9606,azoxystrobin results in decreased expression of EP300 mRNA,33512557
5113032,C550547,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",EP300,2033,Mus musculus,10090,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol inhibits the reaction [Doxorubicin results in increased expression of EP300 protein]]",25665036
5113032,C550547,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",EP300,2033,NULL,NULL,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide results in increased acetylation of EP300 protein",23297412
