cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
5234,D017673,"Sodium Chloride, Dietary",LPL,4023,Rattus norvegicus,10116,"[Desoxycorticosterone Acetate co-treated with Sodium Chloride, Dietary co-treated with Potassium Chloride] results in decreased expression of LPL mRNA",22228705
5278,C042829,ponalrestat,LPL,4023,NULL,NULL,ponalrestat results in increased activity of LPL protein,10628360
5311,D000077337,Vorinostat,LPL,4023,Homo sapiens,9606,Vorinostat results in decreased expression of LPL mRNA,27188386
5350,C016766,sulforaphane,LPL,4023,Mus musculus,10090,sulforaphane results in increased expression of LPL mRNA,30529165
5382,C028474,"1,4-bis(2-(3,5-dichloropyridyloxy))benzene",LPL,4023,Mus musculus,10090,"1,4-bis(2-(3,5-dichloropyridyloxy))benzene results in increased expression of LPL mRNA",28903501
5564,D014260,Triclosan,LPL,4023,Homo sapiens,9606,Triclosan results in decreased expression of LPL mRNA,22726953
5591,D000077288,Troglitazone,LPL,4023,Bos taurus,9913,Troglitazone results in increased expression of LPL mRNA|[Troglitazone co-treated with INS protein] results in increased expression of LPL mRNA,21967882
5591,D000077288,Troglitazone,LPL,4023,Homo sapiens,9606,[1-Methyl-3-isobutylxanthine co-treated with INS protein co-treated with Troglitazone] results in increased expression of LPL protein,28437481
5591,D000077288,Troglitazone,LPL,4023,Homo sapiens,9606,[1-Methyl-3-isobutylxanthine co-treated with Troglitazone co-treated with INS protein] results in increased expression of LPL mRNA,27003841
5591,D000077288,Troglitazone,LPL,4023,Homo sapiens,9606,Troglitazone results in increased expression of LPL protein|[Troglitazone results in increased expression of LPL protein] which results in increased metabolism of Lipids,10233209
5591,D000077288,Troglitazone,LPL,4023,Mus musculus,10090,[Troglitazone co-treated with Diethylstilbestrol] results in increased expression of LPL protein,22710028
5591,D000077288,Troglitazone,LPL,4023,Mus musculus,10090,Troglitazone inhibits the reaction [Calcitriol results in decreased expression of LPL mRNA]|Troglitazone inhibits the reaction [Tretinoin results in decreased expression of LPL mRNA],16368784
5591,D000077288,Troglitazone,LPL,4023,Mus musculus,10090,Troglitazone results in increased expression of LPL mRNA,10233209|19122273|22710028|24559133|28973697
5591,D000077288,Troglitazone,LPL,4023,Rattus norvegicus,10116,Troglitazone results in decreased expression of LPL mRNA,21515302
5591,D000077288,Troglitazone,LPL,4023,NULL,NULL,BMP2 protein promotes the reaction [Troglitazone results in increased expression of LPL mRNA],19122273
5591,D000077288,Troglitazone,LPL,4023,NULL,NULL,[Troglitazone co-treated with TNF protein] results in decreased expression of LPL mRNA,12732648
5694,C006253,pirinixic acid,LPL,4023,Mus musculus,10090,pirinixic acid affects the expression of LPL mRNA,19136022
5694,C006253,pirinixic acid,LPL,4023,Mus musculus,10090,pirinixic acid results in decreased expression of LPL mRNA,18445702
5694,C006253,pirinixic acid,LPL,4023,Mus musculus,10090,pirinixic acid results in increased expression of LPL mRNA,11798191|15375163|16221962|16306350|16357043|17690133|17950772|18301758|20059764|20813756|23811191|28049043
5694,C006253,pirinixic acid,LPL,4023,Mus musculus,10090,PPARA gene mutant form inhibits the reaction [pirinixic acid results in increased expression of LPL mRNA],28049043
5694,C006253,pirinixic acid,LPL,4023,Mus musculus,10090,PPARA protein affects the reaction [pirinixic acid results in increased expression of LPL mRNA],16221962
5694,C006253,pirinixic acid,LPL,4023,Mus musculus,10090,PPARA protein promotes the reaction [pirinixic acid results in increased expression of LPL mRNA],17950772|20059764
5694,C006253,pirinixic acid,LPL,4023,Rattus norvegicus,10116,pirinixic acid results in increased expression of LPL mRNA,19162173
5743,D003907,Dexamethasone,LPL,4023,Danio rerio,7955,Dexamethasone inhibits the reaction [RX3 gene mutant form affects the expression of LPL mRNA],27941970
5743,D003907,Dexamethasone,LPL,4023,Gallus gallus,9031,Dexamethasone results in increased expression of LPL mRNA,34464682
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,[1-Methyl-3-isobutylxanthine co-treated with INS protein co-treated with Dexamethasone] results in increased expression of LPL protein,28437481
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,[bisphenol F co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|[bisphenol F co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein|[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in decreased expression of LPL protein|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA,33865937
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,Rosiglitazone promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA]|[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA,19186324
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,Dexamethasone results in increased expression of LPL mRNA,25047013|27003841
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,Dexamethasone results in increased expression of LPL protein,27003841
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin] results in increased expression of LPL mRNA,28628672
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,T 0070907 inhibits the reaction [[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of LPL mRNA]|T 0070907 inhibits the reaction [[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LPL mRNA]|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LPL mRNA|T 0070907 inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LPL mRNA]|[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LPL mRNA|[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of LPL mRNA|T 0070907 inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of LPL mRNA]|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of LPL mRNA,23086663
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA,20206132|33865937
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,TGFB1 protein inhibits the reaction [[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA],20206132
5743,D003907,Dexamethasone,LPL,4023,Homo sapiens,9606,[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of LPL mRNA,33836827
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,Acrylamide inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of LPL mRNA]|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of LPL mRNA,30409764
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,Rosiglitazone promotes the reaction [[Dexamethasone co-treated with INS1 protein co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA]|[Dexamethasone co-treated with INS1 protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with perfluorooctanoic acid] results in increased expression of LPL mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[Dexamethasone co-treated with INS1 protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with perfluorooctanoic acid] results in increased expression of LPL mRNA],29094436
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of LPL mRNA,30665118
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,Diethylhexyl Phthalate promotes the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA]|bisphenol A inhibits the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA]|tributyltin promotes the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA],22197818
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,Dexamethasone affects the expression of LPL mRNA,22733784
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of LPL mRNA|Glycyrrhizic Acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of LPL mRNA],34302803
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein,27273607
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,[Dexamethasone co-treated with INS1 protein] results in increased expression of LPL mRNA,9543393
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,[Dexamethasone co-treated with Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of LPL mRNA|Tetrachlorodibenzodioxin inhibits the reaction [[Dexamethasone co-treated with Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of LPL mRNA],16054899
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,Dexamethasone inhibits the reaction [Tetrachlorodibenzodioxin results in decreased activity of LPL protein],9414485
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,Dexamethasone results in increased expression of LPL protein,26018136
5743,D003907,Dexamethasone,LPL,4023,Mus musculus,10090,rotenoisin A inhibits the reaction [[INS1 protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL protein]|[INS1 protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL protein,30446312
5743,D003907,Dexamethasone,LPL,4023,Rattus norvegicus,10116,Dexamethasone results in increased activity of LPL protein|Progesterone inhibits the reaction [Dexamethasone results in increased activity of LPL protein],12906939
5754,D006854,Hydrocortisone,LPL,4023,Homo sapiens,9606,Hydrocortisone results in decreased activity of and results in decreased expression of LPL protein,17549480
5757,D004958,Estradiol,LPL,4023,Homo sapiens,9606,Estradiol affects the expression of LPL mRNA,14699072
5757,D004958,Estradiol,LPL,4023,Homo sapiens,9606,[Estradiol binds to ESR2 protein] which results in increased expression of LPL mRNA,20404318
5757,D004958,Estradiol,LPL,4023,Homo sapiens,9606,[Estradiol co-treated with TGFB1 protein] results in decreased expression of LPL mRNA,30165855
5757,D004958,Estradiol,LPL,4023,Homo sapiens,9606,Estradiol results in decreased expression of LPL mRNA,31646340
5757,D004958,Estradiol,LPL,4023,Mus musculus,10090,Estradiol results in increased expression of LPL mRNA|Progesterone inhibits the reaction [ESR1 protein promotes the reaction [Estradiol results in increased expression of LPL mRNA]]|Fulvestrant inhibits the reaction [ESR2 protein promotes the reaction [Estradiol results in increased expression of LPL mRNA]]|ESR2 protein promotes the reaction [Estradiol results in increased expression of LPL mRNA]|Fulvestrant inhibits the reaction [Estradiol results in increased expression of LPL mRNA]|ESR1 protein promotes the reaction [Estradiol results in increased expression of LPL mRNA]|Fulvestrant inhibits the reaction [ESR1 protein promotes the reaction [Estradiol results in increased expression of LPL mRNA]]|Progesterone inhibits the reaction [ESR2 protein promotes the reaction [Estradiol results in increased expression of LPL mRNA]]|Progesterone inhibits the reaction [Estradiol results in increased expression of LPL mRNA],17974624
5757,D004958,Estradiol,LPL,4023,Mus musculus,10090,Estradiol results in decreased expression of LPL mRNA,16643890
5757,D004958,Estradiol,LPL,4023,Rattus norvegicus,10116,Estradiol results in increased expression of LPL mRNA,17522070
5757,D004967,Estrogens,LPL,4023,Homo sapiens,9606,[Estrogens co-treated with Progestins] results in increased expression of LPL protein,3312052
5757,D004967,Estrogens,LPL,4023,Homo sapiens,9606,Estrogens results in increased expression of LPL mRNA,25014179
5889,C026486,"1,2,5,6-dibenzanthracene",LPL,4023,Mus musculus,10090,"1,2,5,6-dibenzanthracene results in decreased expression of LPL mRNA",26377693
5920,D014284,Triiodothyronine,LPL,4023,Rattus norvegicus,10116,Triiodothyronine results in increased expression of LPL mRNA,15953391
5921,D004052,Diethylnitrosamine,LPL,4023,Mus musculus,10090,[Diethylnitrosamine co-treated with Phenobarbital] results in increased expression of LPL mRNA,24535843
5921,D004052,Diethylnitrosamine,LPL,4023,Mus musculus,10090,Diethylnitrosamine results in increased expression of LPL mRNA,12771043|24535843
5921,D004052,Diethylnitrosamine,LPL,4023,Rattus norvegicus,10116,[Diethylnitrosamine co-treated with beta-Naphthoflavone] results in increased expression of LPL mRNA,18164116
5943,D002251,Carbon Tetrachloride,LPL,4023,Mus musculus,10090,Carbon Tetrachloride affects the expression of LPL mRNA,17484886|31919559
5943,D002251,Carbon Tetrachloride,LPL,4023,Mus musculus,10090,Carbon Tetrachloride results in increased expression of LPL mRNA,27339419|29987408
5943,D002251,Carbon Tetrachloride,LPL,4023,Mus musculus,10090,PLG gene mutant form promotes the reaction [Carbon Tetrachloride results in increased expression of LPL mRNA],16006527
5943,D002251,Carbon Tetrachloride,LPL,4023,Rattus norvegicus,10116,Carbon Tetrachloride results in increased expression of LPL mRNA,17522070
5952,D064791,Desoxycorticosterone Acetate,LPL,4023,Rattus norvegicus,10116,"[Desoxycorticosterone Acetate co-treated with Sodium Chloride, Dietary co-treated with Potassium Chloride] results in decreased expression of LPL mRNA",22228705
5957,D000255,Adenosine Triphosphate,LPL,4023,Homo sapiens,9606,LPL protein affects the susceptibility to Adenosine Triphosphate,11786490
5988,D019422,Dietary Sucrose,LPL,4023,Mus musculus,10090,"[Dietary Sucrose co-treated with Dietary Fats] results in increased expression of LPL mRNA|[Dietary Sucrose co-treated with Dietary Fats co-treated with bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl] results in increased expression of LPL mRNA",30722647
5991,D004997,Ethinyl Estradiol,LPL,4023,Boreogadus saida,44932,[Benzo(a)pyrene co-treated with Ethinyl Estradiol] results in decreased expression of LPL mRNA|Ethinyl Estradiol results in decreased expression of LPL mRNA,34015484
5991,D004997,Ethinyl Estradiol,LPL,4023,Danio rerio,7955,Ethinyl Estradiol results in decreased expression of LPL mRNA,20227414
5991,D004997,Ethinyl Estradiol,LPL,4023,Mus musculus,10090,Ethinyl Estradiol affects the expression of LPL mRNA,17555576
5991,D004997,Ethinyl Estradiol,LPL,4023,Mus musculus,10090,[Tetrachlorodibenzodioxin co-treated with Ethinyl Estradiol] results in increased expression of LPL mRNA|Ethinyl Estradiol results in decreased expression of LPL mRNA,17942748
5991,D004997,Ethinyl Estradiol,LPL,4023,Rattus norvegicus,10116,Ethinyl Estradiol results in decreased expression of LPL mRNA,17557909
5991,D004997,Ethinyl Estradiol,LPL,4023,Xenopus tropicalis,8364,Ethinyl Estradiol results in decreased expression of LPL mRNA,23129252
5994,D011372,Progestins,LPL,4023,Homo sapiens,9606,[Estrogens co-treated with Progestins] results in increased expression of LPL protein,3312052
5994,D011374,Progesterone,LPL,4023,Bos taurus,9913,Progesterone results in decreased expression of LPL mRNA,23018184
5994,D011374,Progesterone,LPL,4023,Mus musculus,10090,Progesterone affects the expression of LPL mRNA,17251523
5994,D011374,Progesterone,LPL,4023,Mus musculus,10090,Progesterone results in decreased expression of LPL mRNA|Progesterone inhibits the reaction [ESR2 protein promotes the reaction [Estradiol results in increased expression of LPL mRNA]]|Progesterone inhibits the reaction [ESR1 protein promotes the reaction [Estradiol results in increased expression of LPL mRNA]]|Progesterone inhibits the reaction [Estradiol results in increased expression of LPL mRNA],17974624
5994,D011374,Progesterone,LPL,4023,Ovis aries,9940,Progesterone results in decreased expression of LPL mRNA,19690047
5994,D011374,Progesterone,LPL,4023,Rattus norvegicus,10116,Progesterone inhibits the reaction [Dexamethasone results in increased activity of LPL protein],12906939
5994,D011374,Progesterone,LPL,4023,Rattus norvegicus,10116,Progesterone results in increased expression of LPL mRNA,20726854
5997,D002784,Cholesterol,LPL,4023,Homo sapiens,9606,Cholesterol results in increased expression of LPL mRNA,26296894
5997,D002784,Cholesterol,LPL,4023,Rattus norvegicus,10116,Atorvastatin inhibits the reaction [[Cholesterol co-treated with Cholic Acid] results in increased activity of LPL protein]|Proanthocyanidins inhibits the reaction [[Cholesterol co-treated with Cholic Acid] results in increased activity of LPL protein]|[Cholesterol co-treated with Cholic Acid] results in increased activity of LPL protein,30273964
6001,D015127,"9,10-Dimethyl-1,2-benzanthracene",LPL,4023,Mus musculus,10090,"[9,10-Dimethyl-1,2-benzanthracene results in increased activity of AHR protein] which results in increased expression of LPL mRNA",32553695
6001,D015127,"9,10-Dimethyl-1,2-benzanthracene",LPL,4023,Rattus norvegicus,10116,"9,10-Dimethyl-1,2-benzanthracene results in decreased expression of LPL mRNA",12376462
6041,D010656,Phenylephrine,LPL,4023,Homo sapiens,9606,LPL protein affects the susceptibility to Phenylephrine,11786490
6124,D004128,Dimethylnitrosamine,LPL,4023,Rattus norvegicus,10116,Dimethylnitrosamine results in increased expression of LPL mRNA,25380136
6137,D008715,Methionine,LPL,4023,Mus musculus,10090,"[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LPL mRNA|pregna-4,17-diene-3,16-dione inhibits the reaction [alisol A 24-acetate inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LPL mRNA]]|alisol A 24-acetate inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LPL mRNA]|Chenodeoxycholic Acid inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LPL mRNA]",27773935
6137,D008715,Methionine,LPL,4023,Mus musculus,10090,[Choline deficiency co-treated with Folic Acid deficiency co-treated with Methionine deficiency] results in increased expression of LPL mRNA,29127188
6137,D008715,Methionine,LPL,4023,Mus musculus,10090,[Choline deficiency co-treated with Methionine deficiency] results in increased expression of LPL mRNA|Methionine inhibits the reaction [[Choline deficiency co-treated with Methionine deficiency] results in increased expression of LPL mRNA]|Choline inhibits the reaction [[Choline deficiency co-treated with Methionine deficiency] results in increased expression of LPL mRNA],25178843
6137,D008715,Methionine,LPL,4023,Mus musculus,10090,[Methionine deficiency co-treated with Choline deficiency co-treated with Folic Acid deficiency] results in increased expression of LPL mRNA,20938992
6212,D002725,Chloroform,LPL,4023,Rattus norvegicus,10116,Chloroform results in increased expression of LPL mRNA,17522070
6336,C446685,systhane,LPL,4023,Rattus norvegicus,10116,systhane results in increased expression of LPL mRNA,32268158
6366,C029297,vinylidene chloride,LPL,4023,Mus musculus,10090,vinylidene chloride results in decreased expression of LPL mRNA,26682919
6410,D020122,tert-Butylhydroperoxide,LPL,4023,Homo sapiens,9606,tert-Butylhydroperoxide results in decreased expression of LPL mRNA,15336504
6468,D010622,Phencyclidine,LPL,4023,Mus musculus,10090,Phencyclidine results in increased expression of LPL mRNA,17266109
6484,C056189,di-n-butyltin,LPL,4023,Homo sapiens,9606,di-n-butyltin results in increased expression of LPL mRNA|T 0070907 inhibits the reaction [di-n-butyltin results in increased expression of LPL mRNA],29787037
6529,D014317,Tritolyl Phosphates,LPL,4023,Mus musculus,10090,Tritolyl Phosphates results in increased expression of LPL mRNA,29410257
6529,D014317,Tritolyl Phosphates,LPL,4023,Sparus aurata,8175,Tritolyl Phosphates results in increased expression of LPL mRNA,30090361
6549,C018584,linalool,LPL,4023,Homo sapiens,9606,PPARA gene mutant form inhibits the reaction [linalool results in increased expression of LPL mRNA]|linalool results in increased expression of LPL mRNA|linalool results in increased expression of LPL protein|PPARA gene mutant form inhibits the reaction [linalool results in increased expression of LPL protein]|PPARA protein promotes the reaction [linalool results in increased expression of LPL protein],24752549
6579,D020106,Acrylamide,LPL,4023,Mus musculus,10090,Acrylamide inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of LPL mRNA]|Acrylamide promotes the reaction [Dietary Fats results in increased expression of LPL mRNA],30409764
6618,C020806,tetrabromobisphenol A,LPL,4023,Homo sapiens,9606,tetrabromobisphenol A results in increased expression of LPL protein,31675489
6618,C020806,tetrabromobisphenol A,LPL,4023,Mus musculus,10090,tetrabromobisphenol A results in increased expression of LPL mRNA,30496566
6623,C006780,bisphenol A,LPL,4023,Gallus gallus,9031,bisphenol A inhibits the reaction [Dietary Fats results in increased expression of LPL mRNA],33010594
6623,C006780,bisphenol A,LPL,4023,Homo sapiens,9606,[bisphenol A co-treated with Fulvestrant] affects the methylation of LPL gene|bisphenol A results in decreased methylation of LPL gene,31601247
6623,C006780,bisphenol A,LPL,4023,Homo sapiens,9606,bisphenol A results in decreased expression of LPL mRNA|[bisphenol A results in decreased expression of LPL mRNA] which affects the abundance of Triglycerides,22662114
6623,C006780,bisphenol A,LPL,4023,Homo sapiens,9606,bisphenol A results in decreased expression of LPL protein,31675489
6623,C006780,bisphenol A,LPL,4023,Homo sapiens,9606,bisphenol A results in increased expression of LPL mRNA,23090578|25143472|29721103
6623,C006780,bisphenol A,LPL,4023,Homo sapiens,9606,bisphenol A results in increased expression of LPL protein,25143472
6623,C006780,bisphenol A,LPL,4023,Homo sapiens,9606,[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of LPL mRNA,33836827
6623,C006780,bisphenol A,LPL,4023,Mus musculus,10090,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [bisphenol A results in increased expression of LPL mRNA],15659569
6623,C006780,bisphenol A,LPL,4023,Mus musculus,10090,2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein]|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA]|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA,27273607
6623,C006780,bisphenol A,LPL,4023,Mus musculus,10090,[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of LPL mRNA,30665118
6623,C006780,bisphenol A,LPL,4023,Mus musculus,10090,bisphenol A inhibits the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA],22197818
6623,C006780,bisphenol A,LPL,4023,Mus musculus,10090,bisphenol A results in decreased expression of LPL mRNA,27502578|30133442
6623,C006780,bisphenol A,LPL,4023,Mus musculus,10090,bisphenol A results in increased expression of LPL mRNA,15659569|30566610|33221593
6623,C006780,bisphenol A,LPL,4023,Mus musculus,10090,"[Dietary Sucrose co-treated with Dietary Fats co-treated with bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl] results in increased expression of LPL mRNA",30722647
6623,C006780,bisphenol A,LPL,4023,Ovis aries,9940,bisphenol A results in increased expression of LPL mRNA|bisphenol A results in decreased expression of LPL mRNA,28938450
6623,C006780,bisphenol A,LPL,4023,Pimephales promelas,90988,bisphenol A affects the expression of LPL mRNA,21786754
6623,C006780,bisphenol A,LPL,4023,Rattus norvegicus,10116,bisphenol A results in decreased expression of LPL mRNA,24105817|25181051|28657538|30816183|31129395|32528016|34947998
6623,C006780,bisphenol A,LPL,4023,Rattus norvegicus,10116,bisphenol A results in increased expression of LPL mRNA,20019905|25748669|34165232
6623,C006780,bisphenol A,LPL,4023,Rattus norvegicus,10116,lithospermate B inhibits the reaction [bisphenol A results in increased expression of LPL mRNA],34165232
6623,C006780,bisphenol A,LPL,4023,Sparus aurata,8175,bisphenol A results in increased expression of LPL mRNA,26382854
6623,C006780,bisphenol A,LPL,4023,Sparus aurata,8175,[nonylphenol co-treated with bisphenol A] results in increased expression of LPL mRNA,28208108
6626,C543008,bis(4-hydroxyphenyl)sulfone,LPL,4023,Danio rerio,7955,bis(4-hydroxyphenyl)sulfone results in decreased expression of LPL mRNA,30660906
6626,C543008,bis(4-hydroxyphenyl)sulfone,LPL,4023,Homo sapiens,9606,[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in decreased expression of LPL protein|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA,33865937
6626,C543008,bis(4-hydroxyphenyl)sulfone,LPL,4023,Homo sapiens,9606,bis(4-hydroxyphenyl)sulfone results in increased expression of LPL mRNA,27003841|27685785
6626,C543008,bis(4-hydroxyphenyl)sulfone,LPL,4023,Homo sapiens,9606,bis(4-hydroxyphenyl)sulfone results in increased expression of LPL protein,27003841
6626,C543008,bis(4-hydroxyphenyl)sulfone,LPL,4023,Mus musculus,10090,2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein,27273607
6626,C543008,bis(4-hydroxyphenyl)sulfone,LPL,4023,Mus musculus,10090,bis(4-hydroxyphenyl)sulfone results in increased expression of LPL mRNA,30951980
6758,D012402,Rotenone,LPL,4023,Rattus norvegicus,10116,Rotenone results in decreased expression of LPL mRNA,19693701
6758,D012402,Rotenone,LPL,4023,Rattus norvegicus,10116,Rotenone results in increased expression of LPL mRNA,28374803
6777,C036042,dicyclohexyl phthalate,LPL,4023,Xenopus tropicalis,8364,dicyclohexyl phthalate affects the expression of LPL mRNA,26924002
