cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
5743,D003907,Dexamethasone,LEP,3952,Rattus norvegicus,10116,Dexamethasone results in increased expression of LEP mRNA,23166830
5743,D003907,Dexamethasone,LEP,3952,Rattus norvegicus,10116,Dexamethasone results in increased expression of LEP protein,15824971
5753,D003345,Corticosterone,LEP,3952,Mus musculus,10090,"Corticosterone results in decreased expression of LEP protein|1-(3-chlorophenyl)piperazine inhibits the reaction [Corticosterone results in decreased expression of LEP protein]|8-(5-(5-amino-2,4-dimethoxyphenyl)-5-oxopentyl)-1,3,8-triazaspiro(4.5)decane-2,4-dione inhibits the reaction [1-(3-chlorophenyl)piperazine inhibits the reaction [Corticosterone results in decreased expression of LEP protein]]",28186389
5753,D003345,Corticosterone,LEP,3952,Mus musculus,10090,[Permethrin co-treated with Pyridostigmine Bromide co-treated with Corticosterone] results in increased secretion of LEP protein|Butyric Acid inhibits the reaction [[Permethrin co-treated with Pyridostigmine Bromide co-treated with Corticosterone] results in increased secretion of LEP protein],29751049
5757,D004958,Estradiol,LEP,3952,Homo sapiens,9606,"[alpha-cyano-(3,4-dihydroxy)-N-benzylcinnamide results in decreased activity of JAK2 protein] inhibits the reaction [[LEP protein co-treated with Estradiol] results in decreased expression of CASP3 protein]|LEP protein promotes the reaction [Estradiol results in decreased activity of CASP3 protein]|[2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in decreased activity of [MAPK1 protein co-treated with MAPK3 protein]] inhibits the reaction [[Estradiol co-treated with LEP protein] results in decreased activity of CASP3 protein]|[alpha-cyano-(3,4-dihydroxy)-N-benzylcinnamide results in decreased activity of JAK2 protein] inhibits the reaction [[LEP protein co-treated with Estradiol] results in decreased activity of CASP3 protein]|Estradiol promotes the reaction [LEP protein results in decreased activity of CASP3 protein]|[2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in decreased activity of [MAPK1 protein co-treated with MAPK3 protein]] inhibits the reaction [[LEP protein co-treated with Estradiol] results in decreased expression of CASP3 protein]|[Estradiol co-treated with LEP protein] results in decreased expression of CASP3 protein|[Estradiol co-treated with LEP protein] results in decreased expression of CASP3 mRNA",23850738
5757,D004958,Estradiol,LEP,3952,Mus musculus,10090,Estradiol results in increased expression of LEP mRNA,18359623
5757,D004958,Estradiol,LEP,3952,Rattus norvegicus,10116,Estradiol results in increased expression of LEP mRNA,26164745
5757,D004958,Estradiol,LEP,3952,Sus scrofa,9823,Estradiol results in increased expression of LEP mRNA|Estradiol results in increased secretion of LEP protein,23153703
5757,D004967,Estrogens,LEP,3952,Homo sapiens,9606,Estrogens results in increased expression of LEP mRNA,25014179
5757,D004967,Estrogens,LEP,3952,Mus musculus,10090,Estrogens deficiency results in increased secretion of LEP protein,29175711
5770,D012110,Reserpine,LEP,3952,Mus musculus,10090,Reserpine results in increased expression of LEP mRNA,10050748
5881,D003687,Dehydroepiandrosterone,LEP,3952,Rattus norvegicus,10116,Dehydroepiandrosterone results in decreased expression of LEP protein,12659879
5897,D015073,2-Acetylaminofluorene,LEP,3952,Rattus norvegicus,10116,2-Acetylaminofluorene results in increased expression of LEP protein,25051504
5921,D004052,Diethylnitrosamine,LEP,3952,Rattus norvegicus,10116,Diethylnitrosamine results in increased expression of LEP protein,25051504
5943,D002251,Carbon Tetrachloride,LEP,3952,Mus musculus,10090,Carbon Tetrachloride results in increased expression of LEP protein,29987408
5943,D002251,Carbon Tetrachloride,LEP,3952,Mus musculus,10090,LEP protein affects the reaction [Carbon Tetrachloride results in increased expression of IL6 protein]|LEP protein affects the reaction [Carbon Tetrachloride results in increased expression of TNF protein]|LEP protein affects the reaction [Carbon Tetrachloride results in increased expression of CCND1 protein]|LEP protein affects the reaction [Carbon Tetrachloride results in increased expression of TNF mRNA]|LEP protein affects the reaction [Carbon Tetrachloride results in increased localization of RELA protein]|LEP protein affects the reaction [Carbon Tetrachloride results in increased activity of STAT3 protein]|LEP protein affects the reaction [Carbon Tetrachloride results in increased degradation of NFKBIA protein]|LEP protein affects the reaction [Carbon Tetrachloride results in increased expression of IL6 mRNA],12730884
5943,D002251,Carbon Tetrachloride,LEP,3952,Mus musculus,10090,LEP protein affects the reaction [Carbon Tetrachloride results in increased expression of TGFB1 protein],12586293
5943,D002251,Carbon Tetrachloride,LEP,3952,Mus musculus,10090,LEP protein promotes the reaction [Carbon Tetrachloride results in increased expression of ACTA2 protein]|LEP protein promotes the reaction [Carbon Tetrachloride results in increased expression of COL1A1 mRNA]|LEP protein promotes the reaction [Carbon Tetrachloride results in increased expression of SERPINH1 mRNA]|LEP protein promotes the reaction [Carbon Tetrachloride results in increased expression of TGFB1 mRNA],11481614
5943,D002251,Carbon Tetrachloride,LEP,3952,Rattus norvegicus,10116,"[Carbon Tetrachloride co-treated with Ethanol] results in increased expression of LEP protein|Drugs, Chinese Herbal inhibits the reaction [[Carbon Tetrachloride co-treated with Ethanol] results in increased expression of LEP protein]",18227024
5943,D002251,Carbon Tetrachloride,LEP,3952,Rattus norvegicus,10116,[Carbon Tetrachloride co-treated with Phenobarbital] results in increased expression of LEP protein|[Carbon Tetrachloride co-treated with Phenobarbital] results in increased expression of LEP mRNA,14758566
5943,D002251,Carbon Tetrachloride,LEP,3952,Rattus norvegicus,10116,Carbon Tetrachloride results in increased expression of LEP protein,27623180
5957,D000255,Adenosine Triphosphate,LEP,3952,Rattus norvegicus,10116,[[Glucose co-treated with INS1 protein] results in increased abundance of Adenosine Triphosphate] which results in increased secretion of LEP protein|[Deoxyglucose results in decreased abundance of Adenosine Triphosphate] which results in decreased secretion of LEP protein,10780946
5984,D005632,Fructose,LEP,3952,Rattus norvegicus,10116,Rutin inhibits the reaction [Fructose results in increased expression of LEP protein]|Quercetin inhibits the reaction [Fructose results in increased expression of LEP protein]|Allopurinol inhibits the reaction [Fructose results in increased expression of LEP protein],22426011
5984,D005632,Fructose,LEP,3952,Rattus norvegicus,10116,Atorvastatin affects the reaction [Fructose results in increased expression of LEP protein],21122807
5984,D005632,Fructose,LEP,3952,Rattus norvegicus,10116,[Fenofibrate co-treated with Resveratrol] inhibits the reaction [Fructose results in increased expression of LEP mRNA]|Resveratrol inhibits the reaction [Fructose results in increased expression of LEP mRNA]|Fenofibrate inhibits the reaction [Fructose results in increased expression of LEP mRNA],26973390
5984,D005632,Fructose,LEP,3952,Rattus norvegicus,10116,Fructose results in increased expression of LEP mRNA,11741341|19165636|23016136|26973390
5984,D005632,Fructose,LEP,3952,Rattus norvegicus,10116,Fructose results in increased expression of LEP protein,18627777|21122807|22426011|23016136
5984,D005632,Fructose,LEP,3952,Rattus norvegicus,10116,Fructose results in increased secretion of LEP protein,10780946|19165636|23533474
5984,D005632,Fructose,LEP,3952,Rattus norvegicus,10116,[Particulate Matter co-treated with Ozone co-treated with Fructose] results in increased expression of LEP mRNA|[Particulate Matter co-treated with Fructose] results in increased expression of LEP mRNA|[Ozone co-treated with Fructose] results in increased expression of LEP mRNA,23968387
5984,D005632,Fructose,LEP,3952,Rattus norvegicus,10116,Quercetin inhibits the reaction [Fructose results in increased secretion of LEP protein],23533474
5988,D019422,Dietary Sucrose,LEP,3952,Rattus norvegicus,10116,apple polyphenol extract inhibits the reaction [[Dietary Sucrose co-treated with Dietary Fats] results in increased methylation of LEP promoter]|[Dietary Sucrose co-treated with Dietary Fats] results in increased methylation of LEP promoter|apple polyphenol extract inhibits the reaction [[Dietary Sucrose co-treated with Dietary Fats] results in increased expression of LEP mRNA]|[Dietary Sucrose co-treated with Dietary Fats] results in increased expression of LEP mRNA,23529981
5988,D019422,Dietary Sucrose,LEP,3952,Rattus norvegicus,10116,[Dietary Fats co-treated with Dietary Sucrose] results in increased expression of LEP mRNA,22738222
5988,D019422,Dietary Sucrose,LEP,3952,Rattus norvegicus,10116,Dietary Sucrose results in increased expression of LEP protein,18627777
5991,D004997,Ethinyl Estradiol,LEP,3952,Rattus norvegicus,10116,Ethinyl Estradiol results in decreased expression of LEP protein,25051504
5991,D004997,Ethinyl Estradiol,LEP,3952,Xenopus tropicalis,8364,Ethinyl Estradiol results in decreased expression of LEP mRNA,23129252
5994,D011374,Progesterone,LEP,3952,Bos taurus,9913,[LEP protein co-treated with IGF1 protein] results in increased abundance of Progesterone,17154301
5994,D011374,Progesterone,LEP,3952,Homo sapiens,9606,LEPR protein affects the reaction [LEP protein inhibits the reaction [8-Bromo Cyclic Adenosine Monophosphate results in increased chemical synthesis of Progesterone]]|LEP protein inhibits the reaction [8-Bromo Cyclic Adenosine Monophosphate results in increased chemical synthesis of Progesterone],19849856
5994,D011374,Progesterone,LEP,3952,Homo sapiens,9606,Progesterone results in decreased secretion of LEP protein,16048798
5994,D011374,Progesterone,LEP,3952,Mus musculus,10090,Progesterone results in increased expression of LEP mRNA,15713686
5994,D011374,Progesterone,LEP,3952,Sus scrofa,9823,Progesterone results in increased secretion of LEP protein|Progesterone results in increased expression of LEP mRNA,23153703
5994,D011374,Progesterone,LEP,3952,Sus scrofa,9823,[TP53 protein co-treated with LEP protein] results in increased secretion of Progesterone,22151798
5997,D002784,Cholesterol,LEP,3952,Oryctolagus cuniculus,9986,Cholesterol results in increased expression of LEP protein|Niacin inhibits the reaction [Cholesterol results in increased expression of LEP protein]|Niacin inhibits the reaction [Cholesterol results in increased expression of LEP mRNA]|Cholesterol results in increased expression of LEP mRNA,18402819
6013,D013739,Testosterone,LEP,3952,Mus musculus,10090,"SOCS3 protein affects the reaction [LEP protein affects the secretion of Testosterone]|alpha-cyano-(3,4-dihydroxy)-N-benzylcinnamide affects the reaction [LEP protein affects the secretion of Testosterone]|LEP protein affects the secretion of Testosterone",24502529
6072,D010695,Phlorhizin,LEP,3952,Mus musculus,10090,"2,2-bis(4-glycidyloxyphenyl)propane affects the reaction [[cobaltous chloride co-treated with Phlorhizin] affects the expression of LEP mRNA]|[cobaltous chloride co-treated with Phlorhizin] affects the expression of LEP mRNA|[2,2-bis(4-glycidyloxyphenyl)propane co-treated with lipopolysaccharide, E coli O55-B5 co-treated with Phlorhizin] affects the expression of LEP mRNA",32408695
6076,D000242,Cyclic AMP,LEP,3952,Mus musculus,10090,Cyclic AMP analog results in increased expression of LEP mRNA|3-(5-tert-butylisoxazol-3-yl)-2-((3-chlorophenyl)hydrazono)-3-oxopropionitrile inhibits the reaction [Cyclic AMP analog results in increased expression of LEP mRNA],27381457
6076,D000242,Cyclic AMP,LEP,3952,Homo sapiens,9606,LEP protein results in increased abundance of Cyclic AMP,11342529
6114,D016210,Methacholine Chloride,LEP,3952,Mus musculus,10090,LEP gene mutant form results in increased susceptibility to Methacholine Chloride,12794034
6124,D004128,Dimethylnitrosamine,LEP,3952,Rattus norvegicus,10116,Dimethylnitrosamine results in increased expression of LEP mRNA|Dimethylnitrosamine results in increased expression of LEP protein,15798949
6128,D000735,Androstenedione,LEP,3952,Rattus norvegicus,10116,LEP protein inhibits the reaction [CGA protein results in increased secretion of Androstenedione],14657608
6137,D008715,Methionine,LEP,3952,Mus musculus,10090,"[3,4,5,3',4'-pentachlorobiphenyl co-treated with Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LEP protein|[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LEP protein",28973532
6137,D008715,Methionine,LEP,3952,Mus musculus,10090,[LEP gene mutant form co-treated with Methionine deficiency co-treated with Choline deficiency] results in increased expression of ABCC3 mRNA|LEP gene mutant form affects the reaction [[Methionine deficiency co-treated with Choline deficiency] results in increased activity of GPT protein]|[LEP gene mutant form co-treated with Methionine deficiency co-treated with Choline deficiency] results in increased expression of ABCC1 mRNA|[LEP gene mutant form co-treated with Methionine deficiency co-treated with Choline deficiency] results in increased expression of ABCC2 mRNA|[LEP gene mutant form co-treated with Methionine deficiency co-treated with Choline deficiency] results in decreased expression of SLCO1B2 mRNA|LEP gene mutant form affects the reaction [[Methionine deficiency co-treated with Choline deficiency] results in increased expression of ABCC4 mRNA],24384915
6137,D008715,Methionine,LEP,3952,Mus musculus,10090,[LEP gene mutant form results in increased susceptibility to [Methionine co-treated with Choline]] which results in decreased expression of CYP2D22 protein|[LEP gene mutant form results in increased susceptibility to [Methionine co-treated with Choline]] which results in decreased abundance of Glucose|[LEP gene mutant form results in increased susceptibility to [Methionine co-treated with Choline]] which results in decreased expression of CYP2C29 protein|LEP gene mutant form results in increased susceptibility to [Methionine co-treated with Choline]|[LEP gene mutant form results in increased susceptibility to [Methionine co-treated with Choline]] which results in decreased expression of CYP1A2 protein|[LEP gene mutant form results in increased susceptibility to [Methionine co-treated with Choline]] which results in decreased expression of CYP1A2 mRNA|[LEP gene mutant form results in increased susceptibility to [Methionine co-treated with Choline]] which results in decreased expression of CYP2C29 mRNA,27712037
6197,D003513,Cycloheximide,LEP,3952,Mus musculus,10090,LEP protein inhibits the reaction [Cycloheximide results in decreased expression of LEPR protein],31199479
6359,C025191,bromodichloromethane,LEP,3952,Mus musculus,10090,LEP protein affects the reaction [[Dietary Fats co-treated with bromodichloromethane] affects the localization of NCF2 protein]|[CYP2E1 protein results in increased metabolism of bromodichloromethane] which results in increased expression of LEP protein|LEP protein results in decreased susceptibility to [Dietary Fats co-treated with bromodichloromethane]|bromodichloromethane promotes the reaction [Dietary Fats results in increased expression of LEP mRNA],23438451
6359,C025191,bromodichloromethane,LEP,3952,Mus musculus,10090,LEP gene mutant form results in decreased susceptibility to bromodichloromethane|bromodichloromethane results in increased expression of LEP mRNA,23640861
6359,C025191,bromodichloromethane,LEP,3952,Mus musculus,10090,LEP protein affects the reaction [[bromodichloromethane co-treated with Dietary Fats] results in increased expression of CASP3 protein modified form],24211274
6468,D010622,Phencyclidine,LEP,3952,Mus musculus,10090,Phencyclidine results in increased expression of LEP mRNA,12105081
6484,C056189,di-n-butyltin,LEP,3952,Mus musculus,10090,[Dietary Fats co-treated with di-n-butyltin] results in increased expression of LEP protein,29787037
6529,D014317,Tritolyl Phosphates,LEP,3952,Mus musculus,10090,"[tris(1,3-dichloro-2-propyl)phosphate co-treated with triphenyl phosphate co-treated with Tritolyl Phosphates] results in decreased expression of and results in decreased secretion of LEP protein|ESR1 gene mutant form inhibits the reaction [[tris(1,3-dichloro-2-propyl)phosphate co-treated with triphenyl phosphate co-treated with Tritolyl Phosphates] results in decreased expression of and results in decreased secretion of LEP protein]",29112739
6575,D014241,Trichloroethylene,LEP,3952,Mus musculus,10090,Trichloroethylene inhibits the reaction [Dietary Fats affects the expression of LEP mRNA],29669109
6575,D014241,Trichloroethylene,LEP,3952,Rattus norvegicus,10116,Trichloroethylene results in decreased expression of LEP mRNA,33387578
6618,C020806,tetrabromobisphenol A,LEP,3952,Mus musculus,10090,tetrabromobisphenol A results in increased expression of LEP mRNA,30496566
6623,C006780,bisphenol A,LEP,3952,Homo sapiens,9606,"LEP protein promotes the reaction [bisphenol A results in decreased activity of CASP3 protein]|[alpha-cyano-(3,4-dihydroxy)-N-benzylcinnamide results in decreased activity of JAK2 protein] inhibits the reaction [[LEP protein co-treated with bisphenol A] results in decreased activity of CASP3 protein]|bisphenol A promotes the reaction [LEP protein results in decreased activity of CASP3 protein]|[bisphenol A co-treated with LEP protein] results in decreased expression of CASP3 mRNA|[bisphenol A co-treated with LEP protein] results in decreased expression of CASP3 protein|[2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in decreased activity of [MAPK1 protein co-treated with MAPK3 protein]] inhibits the reaction [[bisphenol A co-treated with LEP protein] results in decreased activity of CASP3 protein]|[alpha-cyano-(3,4-dihydroxy)-N-benzylcinnamide results in decreased activity of JAK2 protein] inhibits the reaction [[LEP protein co-treated with bisphenol A] results in decreased expression of CASP3 protein]|[2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in decreased activity of [MAPK1 protein co-treated with MAPK3 protein]] inhibits the reaction [[LEP protein co-treated with bisphenol A] results in decreased expression of CASP3 protein]",23850738
6623,C006780,bisphenol A,LEP,3952,Homo sapiens,9606,bisphenol A results in decreased expression of LEP mRNA,24349194|25784278|27685785
6623,C006780,bisphenol A,LEP,3952,Homo sapiens,9606,bisphenol A results in increased expression of LEP protein|bisphenol A results in decreased expression of LEP protein,27145005
6623,C006780,bisphenol A,LEP,3952,Homo sapiens,9606,bisphenol A results in increased expression of LEP mRNA,25878060|32028606
6623,C006780,bisphenol A,LEP,3952,Microtus agrestis,29092,bisphenol A results in decreased expression of LEP protein,12030774
6623,C006780,bisphenol A,LEP,3952,Mus musculus,10090,bisphenol A promotes the reaction [Dietary Fats results in increased expression of LEP protein],23493373|33265944
6623,C006780,bisphenol A,LEP,3952,Mus musculus,10090,bisphenol A results in increased expression of LEP,20488778
6623,C006780,bisphenol A,LEP,3952,Mus musculus,10090,bisphenol A results in increased expression of LEP mRNA,18359623|18417718|26942597
6623,C006780,bisphenol A,LEP,3952,Mus musculus,10090,bisphenol A results in increased secretion of LEP protein,31820560
6623,C006780,bisphenol A,LEP,3952,Mus musculus,10090,"[Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl co-treated with Diethylhexyl Phthalate co-treated with bisphenol A] results in increased secretion of LEP protein",29175711
6623,C006780,bisphenol A,LEP,3952,Rattus norvegicus,10116,bisphenol A results in decreased expression of LEP mRNA,30816183|32528016
6623,C006780,bisphenol A,LEP,3952,Rattus norvegicus,10116,bisphenol A results in decreased secretion of LEP protein,31697385
6623,C006780,bisphenol A,LEP,3952,Rattus norvegicus,10116,bisphenol A results in increased expression of LEP mRNA,34947998
6626,C543008,bis(4-hydroxyphenyl)sulfone,LEP,3952,Homo sapiens,9606,bis(4-hydroxyphenyl)sulfone results in decreased expression of LEP mRNA,27685785
6626,C543008,bis(4-hydroxyphenyl)sulfone,LEP,3952,Mus musculus,10090,bis(4-hydroxyphenyl)sulfone affects the reaction [Dietary Fats results in increased expression of LEP protein],27241191
6626,C543008,bis(4-hydroxyphenyl)sulfone,LEP,3952,Mus musculus,10090,bis(4-hydroxyphenyl)sulfone results in decreased methylation of LEP promoter,33297965
6626,C543008,bis(4-hydroxyphenyl)sulfone,LEP,3952,Mus musculus,10090,bis(4-hydroxyphenyl)sulfone results in increased secretion of LEP protein,25111128|31820560
6636,D011078,Polychlorinated Biphenyls,LEP,3952,Homo sapiens,9606,Polychlorinated Biphenyls results in decreased expression of LEP protein,29684222
6636,D011078,Polychlorinated Biphenyls,LEP,3952,Mus musculus,10090,"[LEP protein co-treated with Hydrocarbons, Chlorinated co-treated with Polychlorinated Biphenyls] affects the phosphorylation of RELA protein|LEP protein affects the reaction [[Hydrocarbons, Chlorinated co-treated with Polychlorinated Biphenyls] results in increased expression of ACTA2 protein]|[LEP protein co-treated with Hydrocarbons, Chlorinated co-treated with Polychlorinated Biphenyls] affects the phosphorylation of SOD2 protein|[LEP protein co-treated with Hydrocarbons, Chlorinated co-treated with Polychlorinated Biphenyls] affects the phosphorylation of SOD1 protein",31313498
6758,D012402,Rotenone,LEP,3952,Homo sapiens,9606,Rotenone inhibits the reaction [LEP protein results in increased chemical synthesis of Reactive Oxygen Species]|Rotenone results in decreased susceptibility to LEP protein,11342529
7020,C009689,xanthone,LEP,3952,Rattus norvegicus,10116,xanthone inhibits the reaction [LEP protein results in increased expression of ACE2]|xanthone inhibits the reaction [LEP protein results in increased activity of ACE2 protein],25205467
7175,C006068,propylparaben,LEP,3952,Homo sapiens,9606,propylparaben results in decreased expression of LEP mRNA|propylparaben results in increased expression of LEP mRNA,22956630
7180,C057775,benzylparaben,LEP,3952,Homo sapiens,9606,benzylparaben results in increased expression of LEP mRNA|benzylparaben results in decreased expression of LEP mRNA,22956630
7184,C038091,butylparaben,LEP,3952,Homo sapiens,9606,butylparaben results in decreased expression of LEP mRNA|butylparaben results in increased expression of LEP mRNA,22956630
7207,C008418,2-methyl-4-chlorophenoxy gamma-butyric acid,LEP,3952,Rattus norvegicus,10116,"[2-amino-3-chloro-1,4-naphthoquinone co-treated with Ziram co-treated with cyromazine co-treated with 2-methyl-4-chlorophenoxy gamma-butyric acid co-treated with pirimicarb co-treated with Thiram] results in increased expression of LEP protein",29321614
7290,D000517,alpha-Chlorohydrin,LEP,3952,Rattus norvegicus,10116,alpha-Chlorohydrin results in decreased expression of LEP mRNA,20409345
7456,C015358,methylparaben,LEP,3952,Homo sapiens,9606,methylparaben results in decreased expression of LEP mRNA,22956630
7550,D011729,Pyridostigmine Bromide,LEP,3952,Mus musculus,10090,[Permethrin co-treated with Pyridostigmine Bromide co-treated with Corticosterone] results in increased secretion of LEP protein|Butyric Acid inhibits the reaction [[Permethrin co-treated with Pyridostigmine Bromide co-treated with Corticosterone] results in increased secretion of LEP protein],29751049
7628,C032688,boric acid,LEP,3952,Mus musculus,10090,boric acid results in decreased expression of and results in decreased secretion of LEP protein|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LEP mRNA],28285642
8029,C039281,furan,LEP,3952,Rattus norvegicus,10116,furan results in decreased expression of LEP mRNA,25539665
8289,C005445,triphenyl phosphate,LEP,3952,Mus musculus,10090,"[tris(1,3-dichloro-2-propyl)phosphate co-treated with triphenyl phosphate co-treated with Tritolyl Phosphates] results in decreased expression of and results in decreased secretion of LEP protein|ESR1 gene mutant form inhibits the reaction [[tris(1,3-dichloro-2-propyl)phosphate co-treated with triphenyl phosphate co-treated with Tritolyl Phosphates] results in decreased expression of and results in decreased secretion of LEP protein]",29112739
8343,D004051,Diethylhexyl Phthalate,LEP,3952,Mus musculus,10090,Diethylhexyl Phthalate results in decreased expression of and results in decreased secretion of LEP protein|PPARA gene mutant form inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of and results in decreased secretion of LEP protein],30660623
8343,D004051,Diethylhexyl Phthalate,LEP,3952,Mus musculus,10090,Diethylhexyl Phthalate results in increased expression of LEP protein|Diethylhexyl Phthalate results in increased expression of LEP mRNA,22588786
8343,D004051,Diethylhexyl Phthalate,LEP,3952,Mus musculus,10090,"[Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl co-treated with Diethylhexyl Phthalate co-treated with bisphenol A] results in increased secretion of LEP protein",29175711
8343,D004051,Diethylhexyl Phthalate,LEP,3952,Rattus norvegicus,10116,[Diethylhexyl Phthalate co-treated with Dietary Fats] results in increased expression of LEP mRNA|[Diethylhexyl Phthalate co-treated with Dietary Fats] results in increased expression of LEP protein,33166671
8343,D004051,Diethylhexyl Phthalate,LEP,3952,Rattus norvegicus,10116,Diethylhexyl Phthalate results in decreased expression of LEP protein,33309551
8378,D009355,Neomycin,LEP,3952,Mus musculus,10090,[Vancomycin co-treated with Neomycin co-treated with Metronidazole co-treated with elemicin] results in increased expression of LEP mRNA,34979169
8434,C012313,ethyl-p-hydroxybenzoate,LEP,3952,Homo sapiens,9606,ethyl-p-hydroxybenzoate results in decreased expression of LEP mRNA,22956630
8515,C432165,pyrazolanthrone,LEP,3952,Homo sapiens,9606,pyrazolanthrone inhibits the reaction [LEP protein results in increased expression of CYP19A1 mRNA]|pyrazolanthrone inhibits the reaction [LEP protein results in increased expression of CYP19A1 protein],28571770
8722,D015039,Ziram,LEP,3952,Rattus norvegicus,10116,"[2-amino-3-chloro-1,4-naphthoquinone co-treated with Ziram co-treated with cyromazine co-treated with 2-methyl-4-chlorophenoxy gamma-butyric acid co-treated with pirimicarb co-treated with Thiram] results in increased expression of LEP protein",29321614
9064,D002392,Catechin,LEP,3952,Mus musculus,10090,[Sodium Glutamate co-treated with gallocatechol co-treated with Catechin co-treated with epigallocatechin gallate co-treated with epicatechin gallate co-treated with gallocatechol co-treated with gallocatechin gallate] affects the expression of LEP protein,25663641
9064,D002392,Catechin,LEP,3952,Rattus norvegicus,10116,Catechin inhibits the reaction [Dietary Fats results in increased expression of LEP protein],23365609
9087,D003980,Diazooxonorleucine,LEP,3952,Mus musculus,10090,Diazooxonorleucine inhibits the reaction [eicosapentaenoic acid ethyl ester results in increased secretion of LEP protein]|Diazooxonorleucine inhibits the reaction [eicosapentaenoic acid ethyl ester results in increased expression of LEP mRNA],10753628
9415,D016686,Monocrotaline,LEP,3952,Mus musculus,10090,[Monocrotaline co-treated with Lipopolysaccharides] results in increased secretion of LEP protein|TF mRNA affects the reaction [[Monocrotaline co-treated with Lipopolysaccharides] results in increased secretion of LEP protein],21327618
9415,D016686,Monocrotaline,LEP,3952,Rattus norvegicus,10116,Monocrotaline affects the expression of LEP protein,25051504
9554,C023036,perfluorooctanoic acid,LEP,3952,Rattus norvegicus,10116,[perfluorooctane sulfonic acid co-treated with perfluorooctanoic acid co-treated with perfluorohexanesulfonic acid] promotes the reaction [Dietary Fats results in increased expression of LEP protein]|[perfluorooctane sulfonic acid co-treated with perfluorooctanoic acid co-treated with perfluorohexanesulfonic acid co-treated with Dietary Fats] results in increased expression of LEP protein|[perfluorooctanoic acid co-treated with perfluorooctane sulfonic acid co-treated with perfluorohexanesulfonic acid] inhibits the reaction [Dietary Fats results in increased expression of LEP protein]|[perfluorooctanoic acid co-treated with Dietary Fats] results in increased expression of LEP protein|perfluorooctanoic acid affects the reaction [Dietary Fats results in increased expression of LEP protein],34464680
9687,D003994,Bucladesine,LEP,3952,Mus musculus,10090,Bucladesine results in decreased expression of LEP mRNA,9002984
9708,D005620,Freund's Adjuvant,LEP,3952,Mus musculus,10090,Freund's Adjuvant inhibits the reaction [Methylnitrosourea results in increased expression of LEP protein],16822543
9955,D015075,2-Aminopurine,LEP,3952,Mus musculus,10090,2-Aminopurine inhibits the reaction [LEP protein affects the expression of CCL2 mRNA]|2-Aminopurine affects the reaction [LEP protein affects the expression of IL6 mRNA]|2-Aminopurine affects the reaction [LEP protein affects the expression of ADGRE1 mRNA]|2-Aminopurine affects the reaction [LEP protein affects the expression of TNF mRNA],24150608
10248,C002135,elemicin,LEP,3952,Mus musculus,10090,[Vancomycin co-treated with Neomycin co-treated with Metronidazole co-treated with elemicin] results in increased expression of LEP mRNA,34979169
10255,D007608,Kainic Acid,LEP,3952,Mus musculus,10090,LEP protein results in decreased susceptibility to Kainic Acid,17993459
10364,C073316,carvacrol,LEP,3952,Rattus norvegicus,10116,carvacrol inhibits the reaction [Poloxamer results in increased secretion of LEP protein],29071762
10494,D009828,Oleanolic Acid,LEP,3952,Mus musculus,10090,Oleanolic Acid results in increased expression of LEP protein,20188082
10621,D006569,Hesperidin,LEP,3952,Rattus norvegicus,10116,Hesperidin results in decreased expression of LEP protein|[naringin co-treated with Hesperidin] results in decreased expression of LEP protein,21820093
10635,D013196,Dihydrotestosterone,LEP,3952,Homo sapiens,9606,Dihydrotestosterone results in decreased expression of LEP mRNA,18801408
10836,D008694,Methamphetamine,LEP,3952,NULL,NULL,LEP protein results in decreased susceptibility to Methamphetamine,20486923
11080,D015058,1-Naphthylisothiocyanate,LEP,3952,Rattus norvegicus,10116,1-Naphthylisothiocyanate affects the expression of LEP protein,25051504
11742,C516284,4-cumylphenol,LEP,3952,Mus musculus,10090,4-cumylphenol affects the secretion of LEP protein,31820560
12111,C000611646,bisphenol F,LEP,3952,Mus musculus,10090,bisphenol F results in increased secretion of LEP protein,31820560
12446,C530773,"3,5-diethoxycarbonyl-1,4-dihydrocollidine",LEP,3952,Mus musculus,10090,"3,5-diethoxycarbonyl-1,4-dihydrocollidine results in decreased expression of LEP protein",20512997
12699,D008770,Methylnitrosourea,LEP,3952,Mus musculus,10090,IFNG protein inhibits the reaction [Methylnitrosourea results in increased expression of LEP protein]|Freund's Adjuvant inhibits the reaction [Methylnitrosourea results in increased expression of LEP protein]|Methylnitrosourea results in increased expression of LEP protein|Butylated Hydroxytoluene inhibits the reaction [Methylnitrosourea results in increased expression of LEP protein],16822543
