cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Homo sapiens,9606,T 0070907 inhibits the reaction [[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LPL mRNA]|T 0070907 inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LEP mRNA]|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LPL mRNA|[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of CIDEC mRNA|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of ADIPOQ mRNA|T 0070907 inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LPL mRNA]|[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of FABP4 mRNA|[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LEP mRNA|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of CIDEC mRNA|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of FABP4 mRNA|T 0070907 inhibits the reaction [[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of FABP4 mRNA]|[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of ADIPOQ mRNA|[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LPL mRNA|T 0070907 inhibits the reaction [[triflumizol co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LEP mRNA]|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of LEP mRNA|T 0070907 inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with INS protein] results in increased expression of FABP4 mRNA],23086663
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Homo sapiens,9606,[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA|[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA|[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG protein|[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA,20206132|33865937
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Homo sapiens,9606,TGFB1 protein inhibits the reaction [[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA]|TGFB1 protein inhibits the reaction [[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA]|TGFB1 protein inhibits the reaction [[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA],20206132
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Homo sapiens,9606,[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of FABP4 protein|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of FASN mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in decreased expression of INSIG2 mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of LPL mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of PPARG mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of CEBPB mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of SLC2A4 protein|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of SREBF1 mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of VDR protein|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ESR2 protein|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of CEBPA mRNA,33836827
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Mus musculus,10090,hispidulin inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of PPARG mRNA]|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of CEBPA mRNA|hispidulin inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of PPARG protein]|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of ADIPOQ protein|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of ADIPOQ mRNA|hispidulin inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of ADIPOQ mRNA]|hispidulin inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of CEBPA mRNA]|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of PPARG protein|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of PPARG mRNA|hispidulin inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein co-treated with Indomethacin] results in increased expression of ADIPOQ protein],30055130
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Mus musculus,10090,[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of Glycine analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of n-butylamine analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of FASN mRNA|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] affects the abundance of diphosphoric acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of ADIPOQ protein|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of sebacic acid analog|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in decreased abundance of Amino Acids analog|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in decreased abundance of glyoxylic acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of Cholesterol analog|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of margaric acid analog|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of carbamic acid analog|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of FASN protein|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of ADIPOQ protein|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of stearic acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of CFD mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of Desmosterol analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of PLIN1 protein|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of phosphoric acid analog|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of Inositol analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of FASN protein|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of isopropyl palmitate analog|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of Palmitic Acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of PPARG protein|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of ADIPOQ mRNA|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of ACACA protein|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of palmitoleic acid analog|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of PPARG protein|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of sebacic acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of CEBPA protein|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of phosphoric acid analog|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of stearic acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of ethylamine analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of FABP4 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in decreased abundance of phosphoric acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of Inositol analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of CEBPA mRNA|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of PLIN1 protein|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of methylphosphate analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of carbamic acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of Pyrrolidonecarboxylic Acid analog|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of CEBPA protein|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of PPARG mRNA|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of ACACA protein|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of LPL mRNA|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of Cystathionine analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of undecane analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of Palmitic Acid analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of monoethyl phosphate analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of Desmosterol analog|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of n-butylamine analog,26820058
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Mus musculus,10090,[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of AKR1B3 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ASPA mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of JAM2 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of NOCT mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ACO2 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PRXL2A mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of CLSTN3 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of COX8B mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of POR mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of MCUR1 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of RXRG mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of HADHB mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PACC1 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of NDUFA5 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ELMOD3 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PCK1 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ETFDH mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of CIDEA mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of LPCAT3 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of CYCS mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of RBPMS mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of SLC25A20 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of SLC25A33 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PARM1 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of FABP4 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of MCRIP2 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of CES1D mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of GSDME mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of NR1H3 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of SLC1A5 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of KCNK3 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of COX7A1 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of MPC2 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PPP2R5A mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of RETSAT mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of KRT79 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PLIN2 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of IFI27L2A mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of LETMD1 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ENDOG mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of REEP6 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of CD36 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ARXES2 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PCYOX1 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of AIFM2 mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ACADM mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of MRAP mRNA|[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of TFRC mRNA,24848799
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Mus musculus,10090,"[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPD mRNA|2,2',4,4',5-brominated diphenyl ether promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA]|2,2',4,4',5-brominated diphenyl ether promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of ADIPOQ mRNA]|2,2',4,4',5-brominated diphenyl ether promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPB mRNA]|2,2',4,4',5-brominated diphenyl ether promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA]",30903904
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Mus musculus,10090,[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CFD mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA]|2-chloro-5-nitrobenzanilide inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PLIN1 mRNA|[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA]|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein]|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CFD mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein]|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA]|[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PLIN1 mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein]|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein]|[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein|2-chloro-5-nitrobenzanilide inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein]|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein,27273607
3758,D015056,1-Methyl-3-isobutylxanthine,INS,3630,Mus musculus,10090,"3,3',4,5'-tetrahydroxystilbene inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA protein]|3,3',4,5'-tetrahydroxystilbene inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG protein]|3,3',4,5'-tetrahydroxystilbene inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA mRNA]|3,3',4,5'-tetrahydroxystilbene results in decreased susceptibility to [Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein]|3,3',4,5'-tetrahydroxystilbene inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA]|3,3',4,5'-tetrahydroxystilbene inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased phosphorylation of INSR protein]|[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased phosphorylation of INSR protein|[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased phosphorylation of IRS1 protein|3,3',4,5'-tetrahydroxystilbene inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPB mRNA]|3,3',4,5'-tetrahydroxystilbene inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased phosphorylation of IRS1 protein]",22298784
